评论发表时间,评论内容,评论发表地点,点赞数,评论数,转发数
Wed Dec 21 06:32:41 +0800 2022,"梅西回到罗萨里奥家中，从比赛结束到现在已经过去了48小时之久，一场120分钟的激战，欢腾在多哈的庆祝仪式，十几个小时的飞行路程，在阿根廷与400万球迷一同庆祝八小时的狂欢，此刻他仍然在满足所有球迷的合影需求，梅西🐐❤️🇦🇷👑民族英雄，民族爱戴的传奇🏆<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%A2%85%E8%A5%BF%E7%9D%A1%E8%A7%89%E9%83%BD%E6%8A%B1%E7%9D%80%E5%A4%A7%E5%8A%9B%E7%A5%9E%E6%9D%AF%23&extparam=%23%E6%A2%85%E8%A5%BF%E7%9D%A1%E8%A7%89%E9%83%BD%E6%8A%B1%E7%9D%80%E5%A4%A7%E5%8A%9B%E7%A5%9E%E6%9D%AF%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#梅西睡觉都抱着大力神杯#</span></a> ...<a href=""/status/4849001713108053"">全文</a>",山东,838,25,838
Tue Dec 20 08:13:43 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> 世界杯决赛结束后，一位阿根廷盲人老人走出阳台聆听人们庆祝阿根廷队夺冠的声音，而街道上的球迷们也簇拥在阳台下与老人一起歌唱，身旁的老伴儿早已泣不成声。这位老人可能瞬间穿越回1986年，那或许是他人生最美好的时光。足球带给人们的美好总是如此纯粹、本真。 ...<a href=""/status/4848664751113381"">全文</a>",河北,2283,113,2283
Wed Dec 21 06:42:38 +0800 2022,"🎥🇦🇷<br />        冠军巡游持续了大约七个小时，Tyc报道有四百万民众参与，由于出现了一些事故提前取消，大巴车每小时只能行进两公里无法到达主会场，最后用三架直升机将球员们从狂热的包围中运出来。🔥🔥🔥🔥🔥🔥🔥<br />       球员们现在陆续离开了国家队基地回家彻底休息了。度过一个 ...<a href=""/status/4849004217106814"">全文</a>",广东,162,15,162
Tue Dec 20 22:13:16 +0800 2022,"球王带大力神杯回家咯 🏠<br /><br />晚安，我们王子公园见 <span class=""url-icon""><img alt=[月亮] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_yueliang-ec756dd13a.png"" style=""width:1em; height:1em;"" /></span><br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%A2%85%E8%A5%BF+%E9%87%91%E7%90%83%E5%A5%96%23&extparam=%23%E6%A2%85%E8%A5%BF+%E9%87%91%E7%90%83%E5%A5%96%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#梅西 金球奖#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%99%E9%87%8C%E6%98%AF%E5%B7%B4%E9%BB%8E%23&isnewpage=1&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#这里是巴黎#</span></a> 🔴🔵 ",新加坡,735,36,735
Tue Dec 20 23:14:50 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%9D%A5%E8%87%AA%E5%B8%83%E5%AE%9C%E8%AF%BA%E6%96%AF%E8%89%BE%E5%88%A9%E6%96%AF%E7%9A%84%E7%8B%82%E6%AC%A2%23&extparam=%23%E6%9D%A5%E8%87%AA%E5%B8%83%E5%AE%9C%E8%AF%BA%E6%96%AF%E8%89%BE%E5%88%A9%E6%96%AF%E7%9A%84%E7%8B%82%E6%AC%A2%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#来自布宜诺斯艾利斯的狂欢#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",北京,152,36,152
Wed Dec 21 12:03:28 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> 打卡，立的flay瘦十斤，已完成3斤，继续加油！ ",四川,0,0,0
Mon Dec 19 03:47:33 +0800 2022,"麻袋爱爸爸！！！亲吻了好久！！！<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span><br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a><a  href=""https://m.weibo.cn/p/index?extparam=%E9%A9%AC%E7%89%B9%E5%A5%A5%E6%A2%85%E8%A5%BF&containerid=100808d24c4e62b16aec2938680248f1739765&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">马特奥梅西</span></a> ",吉林,2528,29,2528
Tue Dec 20 11:26:38 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> <br />【姆巴佩明白内马尔当初的心情，冬窗若不离开，明年金球奖还是梅西】<br /><br />世界杯的比赛圆满落下帷幕，如果让球迷评选两位表现最好的球员，当然是梅西和姆巴佩，这是毋庸置疑的，在决赛这么重大的比赛中，姆巴佩能够连续罚进两粒点球，并且一改往日他罚丢点球之后的低落士气，这也证明了姆巴 ...<a href=""/status/4848713304375402"">全文</a>",河北,35,12,35
Wed Dec 21 11:51:33 +0800 2022,"据媒体找到唇语专家说，阿根廷点球最后一罚的时候，梅西抬头看天嘴里说的是马拉多纳的名字“迭戈，迭戈，保佑我们”<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%A2%85%E8%A5%BF%23&extparam=%23%E6%A2%85%E8%A5%BF%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#梅西#</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4849081831587908"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">穆里尼奥新闻网的微博视频</span></a> ",美国,82,4,82
Wed Dec 21 11:45:08 +0800 2022,"别的不说，挺佩服门德斯的营销能力，我阿根廷夺冠那天的热搜，不知道的以为骡子是亚军呢<span class=""url-icon""><img alt=[作揖] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-519f80d31c.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",山东,2,1,2
Wed Dec 21 11:43:59 +0800 2022,"以阿根廷为中心的世界地图<br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%9C%89%E6%84%8F%E6%80%9D%E7%9A%84%E5%9C%B0%E5%9B%BE%23&extparam=%23%E6%9C%89%E6%84%8F%E6%80%9D%E7%9A%84%E5%9C%B0%E5%9B%BE%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#有意思的地图#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",北京,3,0,3
Wed Dec 21 03:33:54 +0800 2022,"布宜诺斯艾利斯的尖塔广场那条街的人太多，400多万，最后阿根廷球员乘坐的直升机和球迷打的招呼。<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E7%9B%BC%E4%BA%8636%E5%B9%B4%E7%9A%84%E5%86%A0%E5%86%9B%23&extparam=%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E7%9B%BC%E4%BA%8636%E5%B9%B4%E7%9A%84%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷盼了36年的冠军#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E9%98%9F%E5%87%AF%E6%97%8B%23&extparam=%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E9%98%9F%E5%87%AF%E6%97%8B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷队凯旋#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%96%E7%95%8C%E6%9D%AF%23&extparam=%23%E4%B8%96%E7%95%8C%E6%9D%AF%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#世界杯#</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4848956530950195"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">穆里尼奥新闻网的微博视频</span></a> ",美国,28,1,28
Tue Dec 20 20:52:25 +0800 2022,"拜仁对世界杯冠军、阿根廷门将马丁内斯感兴趣。<br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E9%98%9F%23&isnewpage=1&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷队#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%BE%AE%E5%8D%9Avc%E8%AE%A1%E5%88%92%23&extparam=%23%E5%BE%AE%E5%8D%9Avc%E8%AE%A1%E5%88%92%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#微博vc计划#</span></a> ",加拿大,1566,127,1566
Wed Dec 21 11:22:33 +0800 2022,"阿根廷队才是最懂带货的，我想下单马黛茶去<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",山东,0,0,0
Wed Dec 21 11:21:54 +0800 2022,"在已经结束的2022年<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%A1%E5%A1%94%E5%B0%94%E4%B8%96%E7%95%8C%E6%9D%AF%23&extparam=%23%E5%8D%A1%E5%A1%94%E5%B0%94%E4%B8%96%E7%95%8C%E6%9D%AF%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#卡塔尔世界杯#</span></a>比赛中，阿根廷时隔36年再次夺冠，这也让阿根廷举国上下充满了欢乐的气氛。20日，阿根廷队乘坐专机返回阿根廷，来看总台记者在前方发回的报道。<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4849071714926678"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">CCTV国际时讯的微博视频</span></a> ",北京,7,1,7
Tue Dec 20 20:58:14 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%B3%E4%BA%86%E5%90%8E%E5%8F%AF%E4%BB%A5%E6%B4%97%E6%BE%A1%E5%90%97%23&extparam=%23%E9%98%B3%E4%BA%86%E5%90%8E%E5%8F%AF%E4%BB%A5%E6%B4%97%E6%BE%A1%E5%90%97%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阳了后可以洗澡吗#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7vs%E6%B3%95%E5%9B%BD%23&extparam=%23%E9%98%BF%E6%A0%B9%E5%BB%B7vs%E6%B3%95%E5%9B%BD%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷vs法国#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> 世界杯结束了，应该来一次总结了，我的总结应该跟你的不一样 <a  href=""http://weibo.com/p/100101B2094757DA65A6F4459F"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">北京·西二旗</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4848856136089694"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">杨孝文的微博视频</span></a> ",北京,77,64,77
Wed Dec 21 11:03:52 +0800 2022,"阿根廷足协主席克劳迪奥-塔皮亚解释了国家队为何改乘直升飞机游行，并向球迷们道歉。<br /><br />阿根廷国家队在布宜诺斯艾利斯举行世界杯夺冠庆祝游行，原定计划是乘坐敞篷大巴到方尖碑广场和球迷们一起庆祝。但由于秩序太混乱，阿根廷球员中途改为乘坐三架直升飞机，在方尖碑广场上空环绕了几周，没能和等待在 ...<a href=""/status/4849069958372899"">全文</a>",香港,82,4,82
Wed Dec 21 11:02:12 +0800 2022,"足球界各大赛事冠军，谁才是含量最高的奖杯？从世界杯、世俱杯、欧冠、欧洲杯、国内杯赛、国内联赛来说。<br />1、从影响范围说来。世界杯、世俱杯是全球范围，欧冠、欧洲杯只是欧洲。国内联赛杯赛只是赛事国关注。<br />2、从赛事频次来说。世界杯4年才有一个冠军，其他赛事年年有冠军。不过世俱杯马上要改制4年 ...<a href=""/status/4849069539726936"">全文</a>",广东,118,2,118
Tue Dec 20 16:58:32 +0800 2022,"在阿根廷夺得卡塔尔是世界杯冠军后，大概有超100万人齐聚阿根廷首都方尖碑庆祝！<br /><br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E9%98%9F%E5%87%AF%E6%97%8B%23&extparam=%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E9%98%9F%E5%87%AF%E6%97%8B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷队凯旋#</span></a>  <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",香港,102,8,102
Tue Dec 20 01:07:52 +0800 2022,"<a  href=""https://m.weibo.cn/p/index?extparam=%E6%A2%85%E8%A5%BF&containerid=1008086b664999626c7726b90fdf313cf6bd62&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">梅西</span></a> 先快速摸摸嘿嘿<br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",江苏,69,8,69
Wed Dec 21 11:22:33 +0800 2022,"阿根廷队才是最懂带货的，我想下单马黛茶去<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> ",山东,0,0,0
Wed Dec 21 11:21:54 +0800 2022,"在已经结束的2022年<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%A1%E5%A1%94%E5%B0%94%E4%B8%96%E7%95%8C%E6%9D%AF%23&extparam=%23%E5%8D%A1%E5%A1%94%E5%B0%94%E4%B8%96%E7%95%8C%E6%9D%AF%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#卡塔尔世界杯#</span></a>比赛中，阿根廷时隔36年再次夺冠，这也让阿根廷举国上下充满了欢乐的气氛。20日，阿根廷队乘坐专机返回阿根廷，来看总台记者在前方发回的报道。<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4849071714926678"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">CCTV国际时讯的微博视频</span></a> ",北京,7,1,7
Tue Dec 20 20:58:14 +0800 2022,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%B3%E4%BA%86%E5%90%8E%E5%8F%AF%E4%BB%A5%E6%B4%97%E6%BE%A1%E5%90%97%23&extparam=%23%E9%98%B3%E4%BA%86%E5%90%8E%E5%8F%AF%E4%BB%A5%E6%B4%97%E6%BE%A1%E5%90%97%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阳了后可以洗澡吗#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7vs%E6%B3%95%E5%9B%BD%23&extparam=%23%E9%98%BF%E6%A0%B9%E5%BB%B7vs%E6%B3%95%E5%9B%BD%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷vs法国#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23&luicode=10000011&lfid=231522type%3D1%26q%3D%23%E9%98%BF%E6%A0%B9%E5%BB%B7%E5%86%A0%E5%86%9B%23%26t%3D10"" data-hide=""""><span class=""surl-text"">#阿根廷冠军#</span></a> 世界杯结束了，应该来一次总结了，我的总结应该跟你的不一样 <a  href=""http://weibo.com/p/100101B2094757DA65A6F4459F"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">北京·西二旗</span></a> <a  href=""https://video.weibo.com/show?fid=1034:4848856136089694"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">杨孝文的微博视频</span></a> ",北京,77,64,77
